W₀mean,W₀sd,Tmean,Tsd,var,mean,sd
0.6,0.15,10.75,15.0,min,17.5,2.090076805438398
0.1,0.2,10.75,15.0,min,26.35,1.8144159564878983
0.225,0.2,10.75,15.0,min,24.4,2.583347481568501
0.35,0.2,10.75,15.0,min,24.1,3.1772215601221867
0.475,0.2,10.75,15.0,min,20.65,2.1343062474478063
0.6,0.2,10.75,15.0,min,5.7,5.212333551551703
0.1,0.0,20.5,15.0,min,27.9,1.5183093090324964
0.225,0.0,20.5,15.0,min,24.85,2.3902213066443956
0.35,0.0,20.5,15.0,min,22.7,1.949358868961793
0.475,0.0,20.5,15.0,min,20.5,2.2826577307580465
0.6,0.0,20.5,15.0,min,14.45,2.9819633235769176
0.1,0.05,20.5,15.0,min,27.65,1.755442664221313
0.225,0.05,20.5,15.0,min,26.25,1.8317377426626162
0.35,0.05,20.5,15.0,min,23.8,2.566997016790344
0.475,0.05,20.5,15.0,min,20.3,2.992974229231202
0.6,0.05,20.5,15.0,min,14.7,3.010507913083246
0.1,0.1,20.5,15.0,min,26.9,2.1496633763403397
0.225,0.1,20.5,15.0,min,25.95,2.0384462607326044
0.35,0.1,20.5,15.0,min,24.0,2.176428750330035
0.475,0.1,20.5,15.0,min,20.15,3.375998877525381
0.6,0.1,20.5,15.0,min,12.95,2.163695668842645
0.1,0.15,20.5,15.0,min,25.8,2.4408799103688215
0.225,0.15,20.5,15.0,min,24.25,2.0994986870303363
0.35,0.15,20.5,15.0,min,23.15,2.3004576203785834
0.475,0.15,20.5,15.0,min,18.9,1.8890264827766654
0.6,0.15,20.5,15.0,min,12.05,3.1535276821529985
0.1,0.2,20.5,15.0,min,25.4,2.326053807586891
0.225,0.2,20.5,15.0,min,24.0,2.492092758263519
0.35,0.2,20.5,15.0,min,21.65,2.6011131220468307
0.475,0.2,20.5,15.0,min,18.45,2.502104377476982
0.6,0.2,20.5,15.0,min,5.5,2.3951705795753164
0.1,0.0,30.25,15.0,min,26.25,1.332784974957958
0.225,0.0,30.25,15.0,min,24.8,2.8395700193404
0.35,0.0,30.25,15.0,min,22.45,2.54382637606794
0.475,0.0,30.25,15.0,min,17.75,2.3591925469711477
0.6,0.0,30.25,15.0,min,10.35,3.150187964316783
0.1,0.05,30.25,15.0,min,26.6,1.5694450913417908
0.225,0.05,30.25,15.0,min,24.6,2.663594721819606
0.35,0.05,30.25,15.0,min,21.65,2.758241239783443
0.475,0.05,30.25,15.0,min,17.0,2.9019050004400464
0.6,0.05,30.25,15.0,min,10.2,3.254147151591416
0.1,0.1,30.25,15.0,min,26.25,1.943274501832843
0.225,0.1,30.25,15.0,min,24.15,2.433861994963214
0.35,0.1,30.25,15.0,min,21.9,2.95403381657585
0.475,0.1,30.25,15.0,min,17.65,2.719810364906464
0.6,0.1,30.25,15.0,min,11.85,2.719810364906464
0.1,0.15,30.25,15.0,min,24.35,2.323223713087621
0.225,0.15,30.25,15.0,min,23.4,2.5422741580594415
0.35,0.15,30.25,15.0,min,20.9,3.0418138632972544
0.475,0.15,30.25,15.0,min,16.65,3.328900561351814
0.6,0.15,30.25,15.0,min,9.2,1.7350868323485926
0.1,0.2,30.25,15.0,min,23.9,2.593514177611853
0.225,0.2,30.25,15.0,min,22.5,2.585384019118976
0.35,0.2,30.25,15.0,min,18.05,2.8186409565791215
0.475,0.2,30.25,15.0,min,14.9,3.177221560122187
0.6,0.2,30.25,15.0,min,5.95,2.0384462607326044
0.1,0.0,40.0,15.0,min,25.3,2.054520048960084
0.225,0.0,40.0,15.0,min,23.2,2.5669970167903444
0.35,0.0,40.0,15.0,min,21.55,2.5230516193063135
0.475,0.0,40.0,15.0,min,14.65,2.814903943392441
0.6,0.0,40.0,15.0,min,8.8,2.566997016790344
0.1,0.05,40.0,15.0,min,25.75,1.446411166701189
0.225,0.05,40.0,15.0,min,23.05,2.742933504576134
0.35,0.05,40.0,15.0,min,20.15,2.207046132634963
0.475,0.05,40.0,15.0,min,16.1,2.6337885460422137
0.6,0.05,40.0,15.0,min,8.5,1.5727950313140984
0.1,0.1,40.0,15.0,min,25.4,2.348571794449599
0.225,0.1,40.0,15.0,min,22.45,1.932410548076104
0.35,0.1,40.0,15.0,min,20.3,3.785011993306453
0.475,0.1,40.0,15.0,min,14.45,3.5905577927611603
0.6,0.1,40.0,15.0,min,8.2,1.908430051942668
0.1,0.15,40.0,15.0,min,23.6,2.3033156878497434
0.225,0.15,40.0,15.0,min,22.15,2.3902213066443956
0.35,0.15,40.0,15.0,min,18.75,3.1434978841043333
0.475,0.15,40.0,15.0,min,14.6,2.962928849706157
0.6,0.15,40.0,15.0,min,7.95,2.874113135523631
0.1,0.2,40.0,15.0,min,22.2,2.966479394838265
0.225,0.2,40.0,15.0,min,20.2,2.8946411467435915
0.35,0.2,40.0,15.0,min,17.45,2.837252191822221
0.475,0.2,40.0,15.0,min,12.3,2.811629982393618
0.6,0.2,40.0,15.0,min,4.1,1.9439514830419642
0.1,0.0,1.0,22.5,min,30.05,1.0500626547722611
0.225,0.0,1.0,22.5,min,28.05,1.1459310165698642
0.35,0.0,1.0,22.5,min,27.5,1.7621756887140216
0.475,0.0,1.0,22.5,min,25.7,1.949358868961793
0.6,0.0,1.0,22.5,min,21.95,3.103054522308793
0.1,0.05,1.0,22.5,min,30.65,0.7451598203705945
0.225,0.05,1.0,22.5,min,28.0,1.1239029738980326
0.35,0.05,1.0,22.5,min,27.05,1.538112308540638
0.475,0.05,1.0,22.5,min,25.85,1.7851728502481652
0.6,0.05,1.0,22.5,min,21.95,3.1367935354770364
0.1,0.1,1.0,22.5,min,30.95,0.22360679774997894
0.225,0.1,1.0,22.5,min,27.75,1.6181535936466533
0.35,0.1,1.0,22.5,min,27.0,1.6222142113076254
0.475,0.1,1.0,22.5,min,25.3,2.6969768650335726
0.6,0.1,1.0,22.5,min,23.0,2.8284271247461903
0.1,0.15,1.0,22.5,min,31.0,0.0
0.225,0.15,1.0,22.5,min,27.2,2.1908902300206643
0.35,0.15,1.0,22.5,min,27.2,1.8524521444205841
0.475,0.15,1.0,22.5,min,25.05,2.235479461111784
0.6,0.15,1.0,22.5,min,20.35,4.738143096192854
0.1,0.2,1.0,22.5,min,31.0,0.0
0.225,0.2,1.0,22.5,min,27.8,1.7651599003161755
0.35,0.2,1.0,22.5,min,25.9,2.447340124341226
0.475,0.2,1.0,22.5,min,23.05,3.6051863226541605
0.6,0.2,1.0,22.5,min,9.4,7.700991050371032
0.1,0.0,10.75,22.5,min,28.15,1.3869694338832115
0.225,0.0,10.75,22.5,min,28.2,1.3611140947574412
0.35,0.0,10.75,22.5,min,26.0,2.176428750330035
0.475,0.0,10.75,22.5,min,23.75,2.9535883617265144
0.6,0.0,10.75,22.5,min,18.95,2.5644328397276626
0.1,0.05,10.75,22.5,min,28.35,1.5985190514644287
0.225,0.05,10.75,22.5,min,27.3,1.1742858972247996
0.35,0.05,10.75,22.5,min,24.9,2.2918620331397284
0.475,0.05,10.75,22.5,min,24.35,2.3680993933621335
0.6,0.05,10.75,22.5,min,19.45,2.910507280798134
0.1,0.1,10.75,22.5,min,27.4,1.759186414825121
0.225,0.1,10.75,22.5,min,27.7,1.341640786499874
0.35,0.1,10.75,22.5,min,26.1,2.1980852911951394
0.475,0.1,10.75,22.5,min,23.7,2.473012226755907
0.6,0.1,10.75,22.5,min,18.75,3.850837229541266
0.1,0.15,10.75,22.5,min,26.65,1.496487114615601
0.225,0.15,10.75,22.5,min,25.7,1.7800059136507325
0.35,0.15,10.75,22.5,min,25.05,1.9324105480761045
0.475,0.15,10.75,22.5,min,22.1,3.2911364218713905
0.6,0.15,10.75,22.5,min,17.85,4.475371198953339
0.1,0.2,10.75,22.5,min,26.1,1.99736668746891
0.225,0.2,10.75,22.5,min,25.25,2.4894514297436356
0.35,0.2,10.75,22.5,min,23.7,2.7164217950128906
0.475,0.2,10.75,22.5,min,20.8,3.0881777968995174
0.6,0.2,10.75,22.5,min,3.7,4.449719092257398
0.1,0.0,20.5,22.5,min,28.05,1.4680814547887786
0.225,0.0,20.5,22.5,min,25.5,2.328315406378386
0.35,0.0,20.5,22.5,min,23.7,2.677390717215472
0.475,0.0,20.5,22.5,min,21.8,2.6076809620810595
0.6,0.0,20.5,22.5,min,15.55,2.605156829302827
0.1,0.05,20.5,22.5,min,27.15,2.345768867332706
0.225,0.05,20.5,22.5,min,26.05,1.9594574974238472
0.35,0.05,20.5,22.5,min,23.55,2.372540277512914
0.475,0.05,20.5,22.5,min,20.25,2.613225472174388
0.6,0.05,20.5,22.5,min,14.0,3.0435436410107286
0.1,0.1,20.5,22.5,min,26.9,1.5525869752736796
0.225,0.1,20.5,22.5,min,26.05,1.9324105480761042
0.35,0.1,20.5,22.5,min,23.65,2.2307657406087453
0.475,0.1,20.5,22.5,min,20.8,2.440879910368821
0.6,0.1,20.5,22.5,min,13.15,3.1999177621011645
0.1,0.15,20.5,22.5,min,25.9,1.8890264827766654
0.225,0.15,20.5,22.5,min,24.55,2.0641042405337657
0.35,0.15,20.5,22.5,min,22.8,2.3973669767168793
0.475,0.15,20.5,22.5,min,19.3,2.494203807145468
0.6,0.15,20.5,22.5,min,11.85,3.1999177621011645
0.1,0.2,20.5,22.5,min,23.85,1.5652475842498528
0.225,0.2,20.5,22.5,min,23.65,2.007223796297028
0.35,0.2,20.5,22.5,min,21.3,2.975337221046947
0.475,0.2,20.5,22.5,min,18.1,1.8035053587243284
0.6,0.2,20.5,22.5,min,5.7,2.3192557789991715
0.1,0.0,30.25,22.5,min,26.75,1.446411166701189
0.225,0.0,30.25,22.5,min,24.1,2.6734562687750536
0.35,0.0,30.25,22.5,min,21.15,2.6011131220468307
0.475,0.0,30.25,22.5,min,18.5,1.820930936000652
0.6,0.0,30.25,22.5,min,11.1,3.4625819389886683
0.1,0.05,30.25,22.5,min,26.75,1.8027756377319946
0.225,0.05,30.25,22.5,min,23.9,2.7125439603519985
0.35,0.05,30.25,22.5,min,22.05,2.3050288273114594
0.475,0.05,30.25,22.5,min,17.15,3.0996604228273306
0.6,0.05,30.25,22.5,min,10.4,2.891002375793231
0.1,0.1,30.25,22.5,min,24.9,2.3373399185263666
0.225,0.1,30.25,22.5,min,24.65,2.4553914898486258
0.35,0.1,30.25,22.5,min,21.85,1.9808291724745766
0.475,0.1,30.25,22.5,min,18.0,2.127513992779762
0.6,0.1,30.25,22.5,min,10.5,3.170588522490323
0.1,0.15,30.25,22.5,min,24.25,2.381397201556042
0.225,0.15,30.25,22.5,min,22.95,2.502104377476982
0.35,0.15,30.25,22.5,min,21.85,2.814903943392441
0.475,0.15,30.25,22.5,min,17.15,3.1668513334889994
0.6,0.15,30.25,22.5,min,9.85,2.580799549711189
0.1,0.2,30.25,22.5,min,23.65,2.2542357790099112
0.225,0.2,30.25,22.5,min,21.65,2.814903943392441
0.35,0.2,30.25,22.5,min,20.05,2.4596747752497685
0.475,0.2,30.25,22.5,min,14.8,2.9127668163304437
0.6,0.2,30.25,22.5,min,5.7,2.341839133312916
0.1,0.0,40.0,22.5,min,25.55,1.9594574974238472
0.225,0.0,40.0,22.5,min,23.7,2.2964503501113005
0.35,0.0,40.0,22.5,min,19.65,2.888725816360089
0.475,0.0,40.0,22.5,min,14.55,2.762054917705485
0.6,0.0,40.0,22.5,min,9.4,2.8910023757932306
0.1,0.05,40.0,22.5,min,25.4,2.112618729145617
0.225,0.05,40.0,22.5,min,24.3,3.096687534158157
0.35,0.05,40.0,22.5,min,19.7,2.71642179501289
0.475,0.05,40.0,22.5,min,14.75,3.1933318682925256
0.6,0.05,40.0,22.5,min,8.35,3.265046142980138
0.1,0.1,40.0,22.5,min,24.25,1.7129537431920892
0.225,0.1,40.0,22.5,min,23.45,2.605156829302827
0.35,0.1,40.0,22.5,min,20.7,2.2734161635370636
0.475,0.1,40.0,22.5,min,15.2,3.3810618076823764
0.6,0.1,40.0,22.5,min,8.25,1.9701723141310308
0.1,0.15,40.0,22.5,min,22.9,2.5110283068684702
0.225,0.15,40.0,22.5,min,22.75,2.381397201556042
0.35,0.15,40.0,22.5,min,18.8,2.142305693455191
0.475,0.15,40.0,22.5,min,14.2,3.0539017321246087
0.6,0.15,40.0,22.5,min,7.25,2.1244194253340942
0.1,0.2,40.0,22.5,min,21.95,3.1867323637065503
0.225,0.2,40.0,22.5,min,19.85,2.92493814599467
0.35,0.2,40.0,22.5,min,16.0,3.656285143780717
0.475,0.2,40.0,22.5,min,12.25,2.6332889181242134
0.6,0.2,40.0,22.5,min,5.7,2.296450350111301
0.1,0.0,1.0,30.0,min,29.85,1.1821033884786185
0.225,0.0,1.0,30.0,min,28.3,1.4903196407411894
0.35,0.0,1.0,30.0,min,27.6,1.535543791899829
0.475,0.0,1.0,30.0,min,25.75,2.653200649067184
0.6,0.0,1.0,30.0,min,22.85,3.4070360633316032
0.1,0.05,1.0,30.0,min,30.2,1.4363696929192156
0.225,0.05,1.0,30.0,min,28.6,1.142481141154959
0.35,0.05,1.0,30.0,min,27.45,1.5035046776746237
0.475,0.05,1.0,30.0,min,26.15,2.2542357790099112
0.6,0.05,1.0,30.0,min,24.6,2.6832815729997477
0.1,0.1,1.0,30.0,min,30.6,1.0462967275611939
0.225,0.1,1.0,30.0,min,28.35,1.4608937423083823
0.35,0.1,1.0,30.0,min,27.35,1.6311119875071343
0.475,0.1,1.0,30.0,min,25.4,2.21002500581233
0.6,0.1,1.0,30.0,min,23.3,2.657660229362821
0.1,0.15,1.0,30.0,min,29.9,1.4832396974191324
0.225,0.15,1.0,30.0,min,28.2,1.5078740698501039
0.35,0.15,1.0,30.0,min,26.75,1.292692009559488
0.475,0.15,1.0,30.0,min,24.9,3.697794506259956
0.6,0.15,1.0,30.0,min,20.8,3.001753873286328
0.1,0.2,1.0,30.0,min,30.45,1.4680814547887788
0.225,0.2,1.0,30.0,min,26.6,2.137386500526187
0.35,0.2,1.0,30.0,min,25.8,2.3973669767168797
0.475,0.2,1.0,30.0,min,23.25,3.4622019157269204
0.6,0.2,1.0,30.0,min,11.1,8.123390528850038
0.1,0.0,10.75,30.0,min,28.45,1.7614288458371994
0.225,0.0,10.75,30.0,min,26.8,1.6091841672756186
0.35,0.0,10.75,30.0,min,25.95,1.9324105480761042
0.475,0.0,10.75,30.0,min,23.25,2.33677690757793
0.6,0.0,10.75,30.0,min,18.9,4.050990781992657
0.1,0.05,10.75,30.0,min,28.05,1.6375527311718607
0.225,0.05,10.75,30.0,min,26.65,1.5652475842498528
0.35,0.05,10.75,30.0,min,26.25,1.8317377426626162
0.475,0.05,10.75,30.0,min,23.05,2.781044862334261
0.6,0.05,10.75,30.0,min,18.8,3.205258836744127
0.1,0.1,10.75,30.0,min,27.95,1.5035046776746235
0.225,0.1,10.75,30.0,min,27.4,1.7888543819998317
0.35,0.1,10.75,30.0,min,25.5,2.115108557622118
0.475,0.1,10.75,30.0,min,23.65,2.777257261172764
0.6,0.1,10.75,30.0,min,19.45,4.173538193503394
0.1,0.15,10.75,30.0,min,27.3,1.4179302929937965
0.225,0.15,10.75,30.0,min,25.05,2.235479461111784
0.35,0.15,10.75,30.0,min,25.45,1.9594574974238472
0.475,0.15,10.75,30.0,min,23.35,2.6611236249690506
0.6,0.15,10.75,30.0,min,16.35,5.0395801830165015
0.1,0.2,10.75,30.0,min,25.9,2.2454632624823536
0.225,0.2,10.75,30.0,min,25.45,1.8488972531299783
0.35,0.2,10.75,30.0,min,24.3,2.6576602293628206
0.475,0.2,10.75,30.0,min,22.15,2.978431236671236
0.6,0.2,10.75,30.0,min,6.8,7.156888474161026
0.1,0.0,20.5,30.0,min,27.15,1.6311119875071343
0.225,0.0,20.5,30.0,min,25.35,2.300457620378584
0.35,0.0,20.5,30.0,min,23.55,2.5230516193063135
0.475,0.0,20.5,30.0,min,21.1,3.2265347225451446
0.6,0.0,20.5,30.0,min,14.85,3.313052337267506
0.1,0.05,20.5,30.0,min,27.0,1.4142135623730951
0.225,0.05,20.5,30.0,min,25.25,2.381397201556042
0.35,0.05,20.5,30.0,min,24.15,2.5603248149199227
0.475,0.05,20.5,30.0,min,20.1,2.8265657049165736
0.6,0.05,20.5,30.0,min,15.6,4.0183788299577525
0.1,0.1,20.5,30.0,min,26.1,1.9708400559953594
0.225,0.1,20.5,30.0,min,25.7,2.0026298499197184
0.35,0.1,20.5,30.0,min,24.5,2.23606797749979
0.475,0.1,20.5,30.0,min,21.05,3.0517466957034367
0.6,0.1,20.5,30.0,min,14.85,3.8835008622850107
0.1,0.15,20.5,30.0,min,25.0,2.077447826946374
0.225,0.15,20.5,30.0,min,25.4,2.21002500581233
0.35,0.15,20.5,30.0,min,23.1,2.6137289353275373
0.475,0.15,20.5,30.0,min,20.5,3.9135392515834324
0.6,0.15,20.5,30.0,min,12.9,5.046103238612627
0.1,0.2,20.5,30.0,min,25.4,2.4148662379867796
0.225,0.2,20.5,30.0,min,24.5,2.1398475105532757
0.35,0.2,20.5,30.0,min,21.95,1.8488972531299783
0.475,0.2,20.5,30.0,min,18.15,2.9607075967890197
0.6,0.2,20.5,30.0,min,4.05,2.6847522673129647
0.1,0.0,30.25,30.0,min,26.7,1.922169826551562
0.225,0.0,30.25,30.0,min,24.5,1.9330913339165219
0.35,0.0,30.25,30.0,min,22.4,2.5628931020687498
0.475,0.0,30.25,30.0,min,16.4,2.348571794449599
0.6,0.0,30.25,30.0,min,9.7,3.0452724361748515
0.1,0.05,30.25,30.0,min,26.8,1.880649383926509
0.225,0.05,30.25,30.0,min,25.0,2.3169853371636986
0.35,0.05,30.25,30.0,min,21.65,2.7390932037715268
0.475,0.05,30.25,30.0,min,18.05,2.781044862334261
0.6,0.05,30.25,30.0,min,10.35,3.1334359818945683
0.1,0.1,30.25,30.0,min,26.2,2.261811104775156
0.225,0.1,30.25,30.0,min,24.5,1.9330913339165219
0.35,0.1,30.25,30.0,min,22.1,2.314712668311578
0.475,0.1,30.25,30.0,min,17.05,3.332061160745308
0.6,0.1,30.25,30.0,min,10.9,4.037977607403827
0.1,0.15,30.25,30.0,min,24.1,2.2454632624823536
0.225,0.15,30.25,30.0,min,24.0,2.176428750330035
0.35,0.15,30.25,30.0,min,20.9,2.6137289353275373
0.475,0.15,30.25,30.0,min,16.55,2.8557421378504637
0.6,0.15,30.25,30.0,min,9.35,2.323223713087621
0.1,0.2,30.25,30.0,min,22.85,2.0332758116683998
0.225,0.2,30.25,30.0,min,22.45,2.605156829302827
0.35,0.2,30.25,30.0,min,20.3,2.5152168474057426
0.475,0.2,30.25,30.0,min,14.1,3.5673962198603175
0.6,0.2,30.25,30.0,min,3.6,1.8467610337532774
0.1,0.0,40.0,30.0,min,25.7,1.719853114903161
0.225,0.0,40.0,30.0,min,23.1,1.9439514830419642
0.35,0.0,40.0,30.0,min,19.85,2.888725816360089
0.475,0.0,40.0,30.0,min,15.35,3.4530688105692766
0.6,0.0,40.0,30.0,min,7.85,2.2307657406087458
0.1,0.05,40.0,30.0,min,25.3,1.7501879598308412
0.225,0.05,40.0,30.0,min,23.55,2.187885304412267
0.35,0.05,40.0,30.0,min,20.9,2.6137289353275373
0.475,0.05,40.0,30.0,min,14.65,2.814903943392441
0.6,0.05,40.0,30.0,min,7.55,1.79105966869954
0.1,0.1,40.0,30.0,min,24.4,1.635140425323255
0.225,0.1,40.0,30.0,min,23.4,2.5422741580594415
0.35,0.1,40.0,30.0,min,19.55,2.2354794611117836
0.475,0.1,40.0,30.0,min,14.6,3.912194161579246
0.6,0.1,40.0,30.0,min,8.9,2.5731406163633865
0.1,0.15,40.0,30.0,min,23.4,2.7796251167151453
0.225,0.15,40.0,30.0,min,20.6,2.603641175051019
0.35,0.15,40.0,30.0,min,19.85,2.9607075967890193
0.475,0.15,40.0,30.0,min,15.35,2.870448342020899
0.6,0.15,40.0,30.0,min,7.0,2.3169853371636986
0.1,0.2,40.0,30.0,min,20.4,2.7796251167151453
0.225,0.2,40.0,30.0,min,20.2,3.036618618064993
0.35,0.2,40.0,30.0,min,17.1,3.9456838510746874
0.475,0.2,40.0,30.0,min,12.5,2.8377159087807518
0.6,0.2,40.0,30.0,min,5.05,2.9464519251751624
0.1,0.0,1.0,0.0,max,0.0,0.0
0.225,0.0,1.0,0.0,max,0.0,0.0
0.35,0.0,1.0,0.0,max,0.0,0.0
0.475,0.0,1.0,0.0,max,0.0,0.0
0.6,0.0,1.0,0.0,max,19.5,2.3951705795753164
0.1,0.05,1.0,0.0,max,0.0,0.0
0.225,0.05,1.0,0.0,max,0.0,0.0
0.35,0.05,1.0,0.0,max,0.0,0.0
0.475,0.05,1.0,0.0,max,0.0,0.0
0.6,0.05,1.0,0.0,max,7.85,8.132294296587881
0.1,0.1,1.0,0.0,max,0.0,0.0
0.225,0.1,1.0,0.0,max,0.0,0.0
0.35,0.1,1.0,0.0,max,0.0,0.0
0.475,0.1,1.0,0.0,max,0.0,0.0
0.6,0.1,1.0,0.0,max,0.0,0.0
0.1,0.15,1.0,0.0,max,0.0,0.0
0.225,0.15,1.0,0.0,max,0.0,0.0
0.35,0.15,1.0,0.0,max,0.0,0.0
0.475,0.15,1.0,0.0,max,0.0,0.0
0.6,0.15,1.0,0.0,max,0.0,0.0
0.1,0.2,1.0,0.0,max,0.0,0.0
0.225,0.2,1.0,0.0,max,0.0,0.0
0.35,0.2,1.0,0.0,max,0.0,0.0
0.475,0.2,1.0,0.0,max,0.0,0.0
0.6,0.2,1.0,0.0,max,0.0,0.0
0.1,0.0,10.75,0.0,max,28.7,0.8013147091860318
0.225,0.0,10.75,0.0,max,27.65,6.5636559132368015
0.35,0.0,10.75,0.0,max,28.9,1.1192102478745307
0.475,0.0,10.75,0.0,max,29.2,1.1964860832322377
0.6,0.0,10.75,0.0,max,29.1,1.020835571068081
0.1,0.05,10.75,0.0,max,28.35,1.1821033884786185
0.225,0.05,10.75,0.0,max,28.75,0.9665456669582609
0.35,0.05,10.75,0.0,max,28.8,1.2396943596157715
0.475,0.05,10.75,0.0,max,29.05,0.8255779474818965
0.6,0.05,10.75,0.0,max,28.65,0.9880869341680844
0.1,0.1,10.75,0.0,max,27.3,6.473427466025608
0.225,0.1,10.75,0.0,max,29.05,1.1909748329127612
0.35,0.1,10.75,0.0,max,28.8,1.0563093645728086
0.475,0.1,10.75,0.0,max,28.9,1.2096106376585989
0.6,0.1,10.75,0.0,max,29.15,0.9880869341680844
0.1,0.15,10.75,0.0,max,27.8,1.399247918291146
0.225,0.15,10.75,0.0,max,28.8,1.1516578439248717
0.35,0.15,10.75,0.0,max,28.9,0.9679060415469871
0.475,0.15,10.75,0.0,max,29.0,0.8583950752789521
0.6,0.15,10.75,0.0,max,28.9,0.9119095061289914
0.1,0.2,10.75,0.0,max,26.6,6.426917080365572
0.225,0.2,10.75,0.0,max,28.85,0.9333020044867296
0.35,0.2,10.75,0.0,max,28.5,1.1002392084403616
0.475,0.2,10.75,0.0,max,28.8,1.0052493799000692
0.6,0.2,10.75,0.0,max,28.9,1.1192102478745307
0.1,0.0,20.5,0.0,max,29.2,1.105012502906165
0.225,0.0,20.5,0.0,max,29.55,0.6048053188292994
0.35,0.0,20.5,0.0,max,29.7,0.5712405705774795
0.475,0.0,20.5,0.0,max,29.65,0.6708203932499369
0.6,0.0,20.5,0.0,max,29.55,0.6863327411532596
0.1,0.05,20.5,0.0,max,29.55,0.6048053188292994
0.225,0.05,20.5,0.0,max,29.5,0.8885233166386386
0.35,0.05,20.5,0.0,max,29.5,0.6882472016116853
0.475,0.05,20.5,0.0,max,29.4,0.6805570473787205
0.6,0.05,20.5,0.0,max,29.3,0.6569466853317862
0.1,0.1,20.5,0.0,max,29.45,0.7591546545162482
0.225,0.1,20.5,0.0,max,29.4,0.5982430416161189
0.35,0.1,20.5,0.0,max,29.4,0.8207826816681232
0.475,0.1,20.5,0.0,max,29.7,0.6569466853317862
0.6,0.1,20.5,0.0,max,29.65,0.48936048492959294
0.1,0.15,20.5,0.0,max,28.9,1.020835571068081
0.225,0.15,20.5,0.0,max,29.35,0.812727700887249
0.35,0.15,20.5,0.0,max,29.35,0.7451598203705946
0.475,0.15,20.5,0.0,max,29.45,0.8255779474818964
0.6,0.15,20.5,0.0,max,29.75,0.4442616583193193
0.1,0.2,20.5,0.0,max,29.05,0.8870412083230169
0.225,0.2,20.5,0.0,max,29.75,0.5501196042201808
0.35,0.2,20.5,0.0,max,29.7,0.5712405705774795
0.475,0.2,20.5,0.0,max,29.6,0.5982430416161189
0.6,0.2,20.5,0.0,max,29.65,0.7451598203705947
0.1,0.0,30.25,0.0,max,29.35,0.6708203932499368
0.225,0.0,30.25,0.0,max,29.7,0.47016234598162726
0.35,0.0,30.25,0.0,max,29.5,0.7608859102526822
0.475,0.0,30.25,0.0,max,29.65,0.48936048492959294
0.6,0.0,30.25,0.0,max,29.4,0.6805570473787205
0.1,0.05,30.25,0.0,max,29.75,0.7863975156570492
0.225,0.05,30.25,0.0,max,29.85,0.36634754853252327
0.35,0.05,30.25,0.0,max,29.9,0.3077935056255462
0.475,0.05,30.25,0.0,max,29.85,0.3663475485325232
0.6,0.05,30.25,0.0,max,29.7,0.5712405705774795
0.1,0.1,30.25,0.0,max,29.45,0.8255779474818964
0.225,0.1,30.25,0.0,max,29.5,0.6882472016116853
0.35,0.1,30.25,0.0,max,29.65,0.7451598203705946
0.475,0.1,30.25,0.0,max,29.6,0.5982430416161189
0.6,0.1,30.25,0.0,max,29.75,0.6386663736585051
0.1,0.15,30.25,0.0,max,29.4,0.7539370349250519
0.225,0.15,30.25,0.0,max,29.8,0.4103913408340616
0.35,0.15,30.25,0.0,max,29.4,0.8825799501580877
0.475,0.15,30.25,0.0,max,29.25,0.7163503994113789
0.6,0.15,30.25,0.0,max,29.6,0.5982430416161189
0.1,0.2,30.25,0.0,max,28.95,0.8870412083230169
0.225,0.2,30.25,0.0,max,29.55,0.6048053188292994
0.35,0.2,30.25,0.0,max,29.55,0.6048053188292994
0.475,0.2,30.25,0.0,max,29.35,1.0399898784932577
0.6,0.2,30.25,0.0,max,29.65,0.48936048492959294
0.1,0.0,40.0,0.0,max,29.75,0.4442616583193193
0.225,0.0,40.0,0.0,max,29.8,0.5231483637805969
0.35,0.0,40.0,0.0,max,29.7,0.5712405705774795
0.475,0.0,40.0,0.0,max,29.75,0.5501196042201808
0.6,0.0,40.0,0.0,max,29.95,0.22360679774997894
0.1,0.05,40.0,0.0,max,29.75,0.4442616583193193
0.225,0.05,40.0,0.0,max,29.75,0.5501196042201808
0.35,0.05,40.0,0.0,max,29.65,0.5871429486123998
0.475,0.05,40.0,0.0,max,29.6,0.6805570473787205
0.6,0.05,40.0,0.0,max,29.85,0.36634754853252316
0.1,0.1,40.0,0.0,max,29.65,0.7451598203705945
0.225,0.1,40.0,0.0,max,29.55,0.5104177855340405
0.35,0.1,40.0,0.0,max,29.55,0.5104177855340405
0.475,0.1,40.0,0.0,max,29.85,0.36634754853252327
0.6,0.1,40.0,0.0,max,29.75,0.4442616583193193
0.1,0.15,40.0,0.0,max,29.1,0.8522416262267902
0.225,0.15,40.0,0.0,max,29.8,0.41039134083406165
0.35,0.15,40.0,0.0,max,29.9,0.3077935056255462
0.475,0.15,40.0,0.0,max,29.6,0.5026246899500346
0.6,0.15,40.0,0.0,max,29.7,0.5712405705774795
0.1,0.2,40.0,0.0,max,29.6,0.6805570473787205
0.225,0.2,40.0,0.0,max,29.8,0.4103913408340616
0.35,0.2,40.0,0.0,max,29.8,0.4103913408340616
0.475,0.2,40.0,0.0,max,29.5,0.7608859102526822
0.6,0.2,40.0,0.0,max,29.65,0.5871429486123998
0.1,0.0,1.0,7.5,max,0.0,0.0
0.225,0.0,1.0,7.5,max,5.5,11.31138225068239
0.35,0.0,1.0,7.5,max,24.95,6.253209702140762
