W₀mean,W₀sd,Tmean,Tsd,var,mean,sd
0.1,0.0,70.0,50.0,min,23.6,2.891002375793231
0.2,0.0,70.0,50.0,min,19.8,3.45801890348247
0.3,0.0,70.0,50.0,min,16.95,3.3003189638515087
0.4,0.0,70.0,50.0,min,11.6,3.858006029844405
0.5,0.0,70.0,50.0,min,10.25,3.5075107382511845
0.6,0.0,70.0,50.0,min,10.85,4.003616785910092
0.1,0.06,70.0,50.0,min,20.55,3.5905577927611603
0.2,0.06,70.0,50.0,min,18.85,4.081730799034825
0.3,0.06,70.0,50.0,min,14.85,3.631369177770715
0.4,0.06,70.0,50.0,min,11.65,4.602916695451174
0.5,0.06,70.0,50.0,min,11.9,4.16628068387646
0.6,0.06,70.0,50.0,min,10.65,3.0482954684803594
0.1,0.12,70.0,50.0,min,15.9,3.127130852462214
0.2,0.12,70.0,50.0,min,14.85,3.5135077688978096
0.3,0.12,70.0,50.0,min,12.2,2.876401260347088
0.4,0.12,70.0,50.0,min,12.4,3.6906710272766046
0.5,0.12,70.0,50.0,min,11.9,3.8919620271853415
0.6,0.12,70.0,50.0,min,11.35,2.6412716235695424
0.1,0.18,70.0,50.0,min,14.95,3.1199696354797735
0.2,0.18,70.0,50.0,min,12.05,2.3502519461807316
0.3,0.18,70.0,50.0,min,11.35,2.4767338424456895
0.4,0.18,70.0,50.0,min,9.8,3.8196169551684798
0.5,0.18,70.0,50.0,min,11.6,3.8716241661879485
0.6,0.18,70.0,50.0,min,11.45,3.486439897358728
0.1,0.24,70.0,50.0,min,13.35,2.6611236249690506
0.2,0.24,70.0,50.0,min,11.55,2.910507280798134
0.3,0.24,70.0,50.0,min,11.05,2.5230516193063135
0.4,0.24,70.0,50.0,min,8.75,3.0413812651491097
0.5,0.24,70.0,50.0,min,9.4,2.4148662379867796
0.6,0.24,70.0,50.0,min,10.1,3.492849839314596
0.1,0.3,70.0,50.0,min,13.25,2.403396719119356
0.2,0.3,70.0,50.0,min,12.05,2.605156829302827
0.3,0.3,70.0,50.0,min,10.25,2.3141441523584345
0.4,0.3,70.0,50.0,min,9.25,2.881428739175649
0.5,0.3,70.0,50.0,min,7.55,2.4596747752497685
0.6,0.3,70.0,50.0,min,8.9,3.6692176134343466
0.1,0.0,90.0,50.0,min,18.2,2.8946411467435915
0.2,0.0,90.0,50.0,min,12.65,5.47986745901952
0.3,0.0,90.0,50.0,min,8.3,2.735728518386974
0.4,0.0,90.0,50.0,min,5.9,2.8818853478052757
0.5,0.0,90.0,50.0,min,6.9,3.370147583836961
0.6,0.0,90.0,50.0,min,7.7,3.64330676865486
0.1,0.06,90.0,50.0,min,16.7,3.096687534158157
0.2,0.06,90.0,50.0,min,13.3,3.1304951684997055
0.3,0.06,90.0,50.0,min,8.3,2.53605578553951
0.4,0.06,90.0,50.0,min,7.05,2.3725402775129134
0.5,0.06,90.0,50.0,min,7.2,3.5183728296502426
0.6,0.06,90.0,50.0,min,6.45,2.502104377476982
0.1,0.12,90.0,50.0,min,12.5,3.252529380101132
0.2,0.12,90.0,50.0,min,11.75,2.403396719119356
0.3,0.12,90.0,50.0,min,9.5,2.23606797749979
0.4,0.12,90.0,50.0,min,7.2,2.3973669767168793
0.5,0.12,90.0,50.0,min,7.65,2.6212692787233722
0.6,0.12,90.0,50.0,min,7.3,3.1639415790733993
0.1,0.18,90.0,50.0,min,12.95,2.0641042405337657
0.2,0.18,90.0,50.0,min,10.7,2.2964503501113005
0.3,0.18,90.0,50.0,min,8.7,2.273416163537063
0.4,0.18,90.0,50.0,min,7.7,2.53605578553951
0.5,0.18,90.0,50.0,min,8.05,3.5314377570019477
0.6,0.18,90.0,50.0,min,5.95,3.486439897358728
0.1,0.24,90.0,50.0,min,11.45,2.438183102661747
0.2,0.24,90.0,50.0,min,11.0,2.1026299321513875
0.3,0.24,90.0,50.0,min,7.6,2.0104987598001385
0.4,0.24,90.0,50.0,min,7.75,2.4894514297436356
0.5,0.24,90.0,50.0,min,8.0,2.470883072485369
0.6,0.24,90.0,50.0,min,5.9,2.731878089288913
0.1,0.3,90.0,50.0,min,10.5,2.704771612111494
0.2,0.3,90.0,50.0,min,9.65,3.065512750104398
0.3,0.3,90.0,50.0,min,7.2,2.4192212753171978
0.4,0.3,90.0,50.0,min,7.4,2.3033156878497434
0.5,0.3,90.0,50.0,min,6.5,3.0174928596261394
0.6,0.3,90.0,50.0,min,6.45,1.9594574974238474
0.1,0.0,110.0,50.0,min,17.8,4.549146825736147
0.2,0.0,110.0,50.0,min,12.05,8.375873874282894
0.3,0.0,110.0,50.0,min,7.95,6.151379819537283
0.4,0.0,110.0,50.0,min,7.1,6.120715472453922
0.5,0.0,110.0,50.0,min,8.1,8.090930595100716
0.6,0.0,110.0,50.0,min,4.65,2.739093203771527
0.1,0.06,110.0,50.0,min,13.2,2.726092248506719
0.2,0.06,110.0,50.0,min,12.3,6.837204722768847
0.3,0.06,110.0,50.0,min,10.7,7.175249858110573
0.4,0.06,110.0,50.0,min,7.55,5.889106803868344
0.5,0.06,110.0,50.0,min,6.6,6.099180272790761
0.6,0.06,110.0,50.0,min,4.45,1.7910596686995397
0.1,0.12,110.0,50.0,min,13.8,5.2274578706550745
0.2,0.12,110.0,50.0,min,12.2,6.794734803701435
0.3,0.12,110.0,50.0,min,8.3,1.8093325317714033
0.4,0.12,110.0,50.0,min,6.7,2.202868942753374
0.5,0.12,110.0,50.0,min,6.45,6.684428094262696
0.6,0.12,110.0,50.0,min,5.75,6.222835704927965
0.1,0.18,110.0,50.0,min,11.25,5.320021764894141
0.2,0.18,110.0,50.0,min,12.8,8.185995743694805
0.3,0.18,110.0,50.0,min,8.65,5.967235099846671
0.4,0.18,110.0,50.0,min,6.7,2.5772282132473046
0.5,0.18,110.0,50.0,min,7.4,6.125013426408485
0.6,0.18,110.0,50.0,min,8.85,9.70770177149105
0.1,0.24,110.0,50.0,min,10.4,2.500526260399472
0.2,0.24,110.0,50.0,min,9.5,5.491620410847977
0.3,0.24,110.0,50.0,min,8.15,2.2307657406087453
0.4,0.24,110.0,50.0,min,7.2,2.2849622823099174
0.5,0.24,110.0,50.0,min,6.15,2.207046132634963
0.6,0.24,110.0,50.0,min,5.3,1.8945906376340316
0.1,0.3,110.0,50.0,min,8.75,2.022895267471328
0.2,0.3,110.0,50.0,min,9.4,5.9240810968542
0.3,0.3,110.0,50.0,min,9.9,7.510694130091404
0.4,0.3,110.0,50.0,min,7.0,2.6754242162397546
0.5,0.3,110.0,50.0,min,7.35,6.234665398526126
0.6,0.3,110.0,50.0,min,5.6,2.0104987598001385
0.1,0.0,10.0,0.0,max,25.4,8.828184530539852
0.2,0.0,10.0,0.0,max,28.8,1.1516578439248717
0.3,0.0,10.0,0.0,max,28.65,1.1821033884786185
0.4,0.0,10.0,0.0,max,28.7,0.9787209698591857
0.5,0.0,10.0,0.0,max,29.25,0.8506963092234007
0.6,0.0,10.0,0.0,max,29.05,0.8870412083230169
0.1,0.06,10.0,0.0,max,22.9,11.7871473268668
0.2,0.06,10.0,0.0,max,29.15,1.1367080817685318
0.3,0.06,10.0,0.0,max,28.95,1.0990426455975697
0.4,0.06,10.0,0.0,max,28.6,0.9403246919632544
0.5,0.06,10.0,0.0,max,29.1,1.0711528467275955
0.6,0.06,10.0,0.0,max,28.85,0.8750939799154205
0.1,0.12,10.0,0.0,max,21.15,12.579327234960164
0.2,0.12,10.0,0.0,max,28.6,0.9947229183096801
0.3,0.12,10.0,0.0,max,28.75,1.0699237552766379
0.4,0.12,10.0,0.0,max,29.15,1.1821033884786187
0.5,0.12,10.0,0.0,max,29.35,0.8750939799154206
0.6,0.12,10.0,0.0,max,28.8,0.8335087534664907
0.1,0.18,10.0,0.0,max,23.4,10.132802386828944
0.2,0.18,10.0,0.0,max,28.85,0.812727700887249
0.3,0.18,10.0,0.0,max,28.9,1.1192102478745307
0.4,0.18,10.0,0.0,max,28.9,0.7181848464596078
0.5,0.18,10.0,0.0,max,29.45,0.7591546545162482
0.6,0.18,10.0,0.0,max,28.9,1.3726654823065194
0.1,0.24,10.0,0.0,max,25.9,6.340346993658943
0.2,0.24,10.0,0.0,max,28.0,1.2565617248750864
0.3,0.24,10.0,0.0,max,29.0,1.2139539573337679
0.4,0.24,10.0,0.0,max,29.1,1.020835571068081
0.5,0.24,10.0,0.0,max,28.7,0.9787209698591858
0.6,0.24,10.0,0.0,max,28.9,0.7181848464596078
0.1,0.3,10.0,0.0,max,27.5,1.3954814298487213
0.2,0.3,10.0,0.0,max,28.65,0.8750939799154206
0.3,0.3,10.0,0.0,max,28.5,1.3178930553209385
0.4,0.3,10.0,0.0,max,28.8,1.105012502906165
0.5,0.3,10.0,0.0,max,28.7,1.0809352675491621
0.6,0.3,10.0,0.0,max,29.1,0.7880689256524123
0.1,0.0,30.0,0.0,max,29.75,0.5501196042201808
0.2,0.0,30.0,0.0,max,29.55,0.8255779474818965
0.3,0.0,30.0,0.0,max,29.6,0.7539370349250519
0.4,0.0,30.0,0.0,max,29.65,0.48936048492959294
0.5,0.0,30.0,0.0,max,29.7,0.47016234598162726
0.6,0.0,30.0,0.0,max,29.8,0.5231483637805969
0.1,0.06,30.0,0.0,max,29.55,0.5104177855340405
0.2,0.06,30.0,0.0,max,29.65,0.6708203932499369
0.3,0.06,30.0,0.0,max,29.4,0.8825799501580877
0.4,0.06,30.0,0.0,max,29.8,0.4103913408340616
0.5,0.06,30.0,0.0,max,29.75,0.4442616583193193
0.6,0.06,30.0,0.0,max,29.5,0.6069769786668839
0.1,0.12,30.0,0.0,max,29.2,0.7677718959499145
0.2,0.12,30.0,0.0,max,29.5,0.6069769786668839
0.3,0.12,30.0,0.0,max,29.45,0.6048053188292994
0.4,0.12,30.0,0.0,max,29.65,0.48936048492959294
0.5,0.12,30.0,0.0,max,29.8,0.4103913408340616
0.6,0.12,30.0,0.0,max,29.85,0.36634754853252327
0.1,0.18,30.0,0.0,max,29.35,0.8750939799154206
0.2,0.18,30.0,0.0,max,29.3,0.7326950970650465
0.3,0.18,30.0,0.0,max,29.55,0.6048053188292994
0.4,0.18,30.0,0.0,max,29.55,0.7591546545162482
0.5,0.18,30.0,0.0,max,29.45,0.6863327411532597
0.6,0.18,30.0,0.0,max,29.5,0.7608859102526822
0.1,0.24,30.0,0.0,max,28.8,1.0052493799000692
0.2,0.24,30.0,0.0,max,29.0,0.9733285267845752
0.3,0.24,30.0,0.0,max,29.65,0.6708203932499368
0.4,0.24,30.0,0.0,max,29.8,0.4103913408340616
0.5,0.24,30.0,0.0,max,29.55,0.6048053188292994
0.6,0.24,30.0,0.0,max,29.65,0.5871429486123998
0.1,0.3,30.0,0.0,max,29.15,1.0894228312566052
0.2,0.3,30.0,0.0,max,29.45,0.8255779474818964
0.3,0.3,30.0,0.0,max,29.25,1.118033988749895
0.4,0.3,30.0,0.0,max,29.3,0.9233805168766387
0.5,0.3,30.0,0.0,max,29.65,0.5871429486123998
0.6,0.3,30.0,0.0,max,29.6,0.5026246899500346
0.1,0.0,50.0,0.0,max,29.5,0.6069769786668839
0.2,0.0,50.0,0.0,max,29.7,0.4701623459816272
0.3,0.0,50.0,0.0,max,29.65,0.48936048492959294
0.4,0.0,50.0,0.0,max,29.7,0.5712405705774795
0.5,0.0,50.0,0.0,max,29.75,0.5501196042201808
0.6,0.0,50.0,0.0,max,29.6,0.6805570473787205
0.1,0.06,50.0,0.0,max,29.75,0.5501196042201808
0.2,0.06,50.0,0.0,max,29.7,0.4701623459816273
0.3,0.06,50.0,0.0,max,29.85,0.36634754853252327
0.4,0.06,50.0,0.0,max,29.85,0.3663475485325232
0.5,0.06,50.0,0.0,max,29.65,0.48936048492959294
0.6,0.06,50.0,0.0,max,29.75,0.4442616583193193
0.1,0.12,50.0,0.0,max,29.8,0.5231483637805969
0.2,0.12,50.0,0.0,max,29.8,0.4103913408340616
0.3,0.12,50.0,0.0,max,29.65,0.5871429486123998
0.4,0.12,50.0,0.0,max,29.6,0.5026246899500346
0.5,0.12,50.0,0.0,max,30.0,0.0
0.6,0.12,50.0,0.0,max,29.7,0.5712405705774795
0.1,0.18,50.0,0.0,max,29.55,0.6048053188292994
0.2,0.18,50.0,0.0,max,29.4,0.7539370349250519
0.3,0.18,50.0,0.0,max,29.45,0.8255779474818965
0.4,0.18,50.0,0.0,max,29.85,0.4893604849295929
0.5,0.18,50.0,0.0,max,29.55,0.6048053188292994
0.6,0.18,50.0,0.0,max,29.75,0.4442616583193193
0.1,0.24,50.0,0.0,max,29.4,0.7539370349250519
0.2,0.24,50.0,0.0,max,29.6,0.5982430416161189
0.3,0.24,50.0,0.0,max,29.45,0.6048053188292994
0.4,0.24,50.0,0.0,max,29.7,0.47016234598162726
0.5,0.24,50.0,0.0,max,29.85,0.36634754853252327
0.6,0.24,50.0,0.0,max,29.8,0.41039134083406165
0.1,0.3,50.0,0.0,max,29.15,0.812727700887249
0.2,0.3,50.0,0.0,max,29.6,0.5982430416161189
0.3,0.3,50.0,0.0,max,29.8,0.5231483637805969
0.4,0.3,50.0,0.0,max,29.6,0.5982430416161189
0.5,0.3,50.0,0.0,max,29.65,0.5871429486123998
0.6,0.3,50.0,0.0,max,29.9,0.3077935056255462
0.1,0.0,70.0,0.0,max,29.8,0.4103913408340616
0.2,0.0,70.0,0.0,max,29.75,0.4442616583193193
0.3,0.0,70.0,0.0,max,29.85,0.36634754853252327
0.4,0.0,70.0,0.0,max,29.95,0.22360679774997896
0.5,0.0,70.0,0.0,max,29.9,0.3077935056255462
0.6,0.0,70.0,0.0,max,29.95,0.22360679774997894
0.1,0.06,70.0,0.0,max,29.95,0.22360679774997894
0.2,0.06,70.0,0.0,max,29.8,0.41039134083406165
0.3,0.06,70.0,0.0,max,29.85,0.3663475485325232
0.4,0.06,70.0,0.0,max,29.85,0.3663475485325232
0.5,0.06,70.0,0.0,max,29.9,0.3077935056255462
0.6,0.06,70.0,0.0,max,29.8,0.4103913408340616
0.1,0.12,70.0,0.0,max,29.75,0.4442616583193193
0.2,0.12,70.0,0.0,max,29.75,0.4442616583193193
0.3,0.12,70.0,0.0,max,29.75,0.5501196042201808
0.4,0.12,70.0,0.0,max,29.85,0.3663475485325232
0.5,0.12,70.0,0.0,max,29.75,0.4442616583193193
0.6,0.12,70.0,0.0,max,29.95,0.22360679774997896
0.1,0.18,70.0,0.0,max,29.7,0.4701623459816273
0.2,0.18,70.0,0.0,max,29.8,0.5231483637805969
0.3,0.18,70.0,0.0,max,29.7,0.5712405705774795
0.4,0.18,70.0,0.0,max,29.9,0.3077935056255462
0.5,0.18,70.0,0.0,max,29.9,0.3077935056255462
0.6,0.18,70.0,0.0,max,29.8,0.4103913408340616
0.1,0.24,70.0,0.0,max,29.7,0.7326950970650465
0.2,0.24,70.0,0.0,max,29.75,0.5501196042201808
0.3,0.24,70.0,0.0,max,29.75,0.4442616583193193
0.4,0.24,70.0,0.0,max,29.75,0.5501196042201808
0.5,0.24,70.0,0.0,max,29.85,0.48936048492959294
0.6,0.24,70.0,0.0,max,29.8,0.523148363780597
0.1,0.3,70.0,0.0,max,29.6,0.5982430416161189
0.2,0.3,70.0,0.0,max,29.75,0.4442616583193193
0.3,0.3,70.0,0.0,max,29.95,0.22360679774997894
0.4,0.3,70.0,0.0,max,29.8,0.41039134083406165
0.5,0.3,70.0,0.0,max,29.9,0.3077935056255462
0.6,0.3,70.0,0.0,max,29.9,0.3077935056255462
0.1,0.0,90.0,0.0,max,29.9,0.3077935056255462
0.2,0.0,90.0,0.0,max,30.0,0.0
0.3,0.0,90.0,0.0,max,29.65,0.5871429486123998
0.4,0.0,90.0,0.0,max,29.9,0.3077935056255462
0.5,0.0,90.0,0.0,max,29.85,0.3663475485325232
0.6,0.0,90.0,0.0,max,30.0,0.0
0.1,0.06,90.0,0.0,max,28.45,6.700157107348893
0.2,0.06,90.0,0.0,max,29.85,0.3663475485325232
0.3,0.06,90.0,0.0,max,29.85,0.36634754853252327
0.4,0.06,90.0,0.0,max,29.9,0.3077935056255462
0.5,0.06,90.0,0.0,max,29.65,0.5871429486123998
0.6,0.06,90.0,0.0,max,29.85,0.3663475485325232
0.1,0.12,90.0,0.0,max,29.9,0.3077935056255462
0.2,0.12,90.0,0.0,max,28.35,6.682853156832751
0.3,0.12,90.0,0.0,max,30.0,0.0
0.4,0.12,90.0,0.0,max,29.9,0.3077935056255462
0.5,0.12,90.0,0.0,max,29.95,0.22360679774997894
0.6,0.12,90.0,0.0,max,29.9,0.3077935056255462
0.1,0.18,90.0,0.0,max,29.85,0.3663475485325232
0.2,0.18,90.0,0.0,max,28.4,6.6917073582473
0.3,0.18,90.0,0.0,max,28.4,6.6917073582473
0.4,0.18,90.0,0.0,max,29.9,0.3077935056255462
0.5,0.18,90.0,0.0,max,29.85,0.36634754853252327
0.6,0.18,90.0,0.0,max,29.85,0.3663475485325232
0.1,0.24,90.0,0.0,max,28.3,6.673592893281935
0.2,0.24,90.0,0.0,max,28.4,6.6917073582473
0.3,0.24,90.0,0.0,max,25.35,10.931725919494475
0.4,0.24,90.0,0.0,max,26.85,9.189668111526117
0.5,0.24,90.0,0.0,max,29.9,0.3077935056255462
0.6,0.24,90.0,0.0,max,29.8,0.41039134083406165
0.1,0.3,90.0,0.0,max,29.95,0.22360679774997894
0.2,0.3,90.0,0.0,max,28.45,6.700157107348893
0.3,0.3,90.0,0.0,max,29.8,0.41039134083406165
0.4,0.3,90.0,0.0,max,29.9,0.3077935056255462
0.5,0.3,90.0,0.0,max,30.0,0.0
0.6,0.3,90.0,0.0,max,29.95,0.22360679774997896
0.1,0.0,110.0,0.0,max,29.9,0.3077935056255462
0.2,0.0,110.0,0.0,max,29.95,0.22360679774997894
0.3,0.0,110.0,0.0,max,29.85,0.3663475485325232
0.4,0.0,110.0,0.0,max,29.85,0.3663475485325232
0.5,0.0,110.0,0.0,max,29.75,0.5501196042201808
0.6,0.0,110.0,0.0,max,29.95,0.22360679774997896
0.1,0.06,110.0,0.0,max,17.9,14.997894589083602
0.2,0.06,110.0,0.0,max,28.35,6.690724136719747
0.3,0.06,110.0,0.0,max,29.7,0.47016234598162726
0.4,0.06,110.0,0.0,max,29.7,0.4701623459816273
0.5,0.06,110.0,0.0,max,30.0,0.0
0.6,0.06,110.0,0.0,max,29.9,0.3077935056255462
0.1,0.12,110.0,0.0,max,20.9,14.040917648823834
0.2,0.12,110.0,0.0,max,13.5,15.312533566021212
0.3,0.12,110.0,0.0,max,18.0,15.078740698501038
0.4,0.12,110.0,0.0,max,29.85,0.3663475485325232
0.5,0.12,110.0,0.0,max,29.7,0.47016234598162726
0.6,0.12,110.0,0.0,max,29.8,0.523148363780597
0.1,0.18,110.0,0.0,max,17.95,15.038459467574954
0.2,0.18,110.0,0.0,max,20.9,14.044665591567048
0.3,0.18,110.0,0.0,max,17.85,14.960562190393503
0.4,0.18,110.0,0.0,max,13.35,15.145869681898516
0.5,0.18,110.0,0.0,max,29.85,0.3663475485325232
0.6,0.18,110.0,0.0,max,29.9,0.3077935056255462
0.1,0.24,110.0,0.0,max,25.4,10.95156802039156
0.2,0.24,110.0,0.0,max,23.85,12.24003353968573
0.3,0.24,110.0,0.0,max,17.9,14.9978945890836
0.4,0.24,110.0,0.0,max,13.5,15.312533566021212
0.5,0.24,110.0,0.0,max,23.9,12.264196929101779
0.6,0.24,110.0,0.0,max,26.85,9.189668111526117
0.1,0.3,110.0,0.0,max,27.0,9.233805168766386
0.2,0.3,110.0,0.0,max,25.4,10.95156802039156
0.3,0.3,110.0,0.0,max,20.9,14.040917648823834
0.4,0.3,110.0,0.0,max,22.45,13.300079144996014
0.5,0.3,110.0,0.0,max,19.5,14.680814547887787
0.6,0.3,110.0,0.0,max,17.9,14.997894589083602
0.1,0.0,10.0,10.0,max,28.85,0.8750939799154205
0.2,0.0,10.0,10.0,max,28.65,1.2680278927697548
0.3,0.0,10.0,10.0,max,28.85,1.0399898784932577
0.4,0.0,10.0,10.0,max,29.15,0.8127277008872489
0.5,0.0,10.0,10.0,max,29.25,0.7163503994113789
0.6,0.0,10.0,10.0,max,29.1,0.7880689256524124
0.1,0.06,10.0,10.0,max,29.2,0.8944271909999159
0.2,0.06,10.0,10.0,max,29.2,0.6958523739384594
0.3,0.06,10.0,10.0,max,29.1,1.3337718577107003
0.4,0.06,10.0,10.0,max,29.0,1.2565617248750864
0.5,0.06,10.0,10.0,max,29.05,0.9445132413883326
0.6,0.06,10.0,10.0,max,28.6,1.0954451150103324
0.1,0.12,10.0,10.0,max,25.8,8.882863454871673
0.2,0.12,10.0,10.0,max,29.2,0.8944271909999159
0.3,0.12,10.0,10.0,max,28.95,0.9445132413883327
0.4,0.12,10.0,10.0,max,28.95,0.7591546545162482
0.5,0.12,10.0,10.0,max,29.15,0.9333020044867295
0.6,0.12,10.0,10.0,max,29.2,0.9514531821875089
0.1,0.18,10.0,10.0,max,23.5,10.246950765959598
0.2,0.18,10.0,10.0,max,28.5,1.1470786693528088
0.3,0.18,10.0,10.0,max,28.65,0.8127277008872489
0.4,0.18,10.0,10.0,max,29.25,0.8506963092234007
0.5,0.18,10.0,10.0,max,28.9,1.1192102478745307
0.6,0.18,10.0,10.0,max,29.35,0.9880869341680845
0.1,0.24,10.0,10.0,max,27.35,1.6311119875071343
0.2,0.24,10.0,10.0,max,28.5,1.2773327473170102
0.3,0.24,10.0,10.0,max,28.6,1.1876558069531231
0.4,0.24,10.0,10.0,max,28.75,1.0699237552766379
0.5,0.24,10.0,10.0,max,29.05,0.6863327411532597
0.6,0.24,10.0,10.0,max,29.05,0.6863327411532597
0.1,0.3,10.0,10.0,max,28.0,1.2565617248750864
0.2,0.3,10.0,10.0,max,27.9,1.252366181526625
0.3,0.3,10.0,10.0,max,29.0,0.7947194142390263
0.4,0.3,10.0,10.0,max,28.85,0.7451598203705946
0.5,0.3,10.0,10.0,max,28.65,1.1821033884786185
0.6,0.3,10.0,10.0,max,29.1,0.9119095061289914
0.1,0.0,30.0,10.0,max,29.4,0.9403246919632546
0.2,0.0,30.0,10.0,max,29.85,0.3663475485325232
0.3,0.0,30.0,10.0,max,29.75,0.5501196042201808
0.4,0.0,30.0,10.0,max,29.8,0.523148363780597
0.5,0.0,30.0,10.0,max,29.5,0.8885233166386386
0.6,0.0,30.0,10.0,max,29.6,0.7539370349250519
0.1,0.06,30.0,10.0,max,29.4,0.7539370349250519
0.2,0.06,30.0,10.0,max,29.4,0.7539370349250519
0.3,0.06,30.0,10.0,max,29.65,0.5871429486123998
0.4,0.06,30.0,10.0,max,29.45,0.8255779474818965
0.5,0.06,30.0,10.0,max,29.75,0.5501196042201808
0.6,0.06,30.0,10.0,max,29.7,0.5712405705774795
0.1,0.12,30.0,10.0,max,29.45,0.6863327411532597
0.2,0.12,30.0,10.0,max,29.75,0.4442616583193193
0.3,0.12,30.0,10.0,max,29.65,0.48936048492959294
0.4,0.12,30.0,10.0,max,29.75,0.4442616583193193
0.5,0.12,30.0,10.0,max,29.75,0.4442616583193193
0.6,0.12,30.0,10.0,max,29.65,0.48936048492959294
0.1,0.18,30.0,10.0,max,29.65,0.7451598203705947
0.2,0.18,30.0,10.0,max,29.35,0.7451598203705945
0.3,0.18,30.0,10.0,max,29.8,0.4103913408340616
0.4,0.18,30.0,10.0,max,29.55,0.6048053188292994
0.5,0.18,30.0,10.0,max,29.4,0.6805570473787205
0.6,0.18,30.0,10.0,max,29.6,0.5026246899500346
0.1,0.24,30.0,10.0,max,29.15,0.8750939799154205
0.2,0.24,30.0,10.0,max,29.25,1.019545822516343
0.3,0.24,30.0,10.0,max,29.5,0.6882472016116853
0.4,0.24,30.0,10.0,max,29.3,0.5712405705774795
0.5,0.24,30.0,10.0,max,29.7,0.7326950970650465
0.6,0.24,30.0,10.0,max,29.8,0.4103913408340616
0.1,0.3,30.0,10.0,max,28.7,1.260743306232687
0.2,0.3,30.0,10.0,max,29.05,1.190974832912761
0.3,0.3,30.0,10.0,max,29.55,0.7591546545162482
0.4,0.3,30.0,10.0,max,29.55,0.5104177855340405
0.5,0.3,30.0,10.0,max,29.75,0.4442616583193193
0.6,0.3,30.0,10.0,max,29.55,0.7591546545162482
0.1,0.0,50.0,10.0,max,29.7,0.5712405705774795
0.2,0.0,50.0,10.0,max,29.75,0.4442616583193193
0.3,0.0,50.0,10.0,max,29.65,0.5871429486123998
0.4,0.0,50.0,10.0,max,29.75,0.5501196042201808
0.5,0.0,50.0,10.0,max,29.9,0.3077935056255462
0.6,0.0,50.0,10.0,max,29.75,0.4442616583193193
0.1,0.06,50.0,10.0,max,29.8,0.5231483637805969
0.2,0.06,50.0,10.0,max,29.7,0.7326950970650465
0.3,0.06,50.0,10.0,max,29.75,0.5501196042201808
0.4,0.06,50.0,10.0,max,29.8,0.6155870112510924
0.5,0.06,50.0,10.0,max,29.85,0.36634754853252327
0.6,0.06,50.0,10.0,max,29.7,0.4701623459816273
0.1,0.12,50.0,10.0,max,29.6,0.5026246899500346
0.2,0.12,50.0,10.0,max,29.95,0.22360679774997896
0.3,0.12,50.0,10.0,max,29.8,0.4103913408340616
0.4,0.12,50.0,10.0,max,29.9,0.3077935056255462
0.5,0.12,50.0,10.0,max,29.9,0.3077935056255462
0.6,0.12,50.0,10.0,max,29.8,0.5231483637805969
0.1,0.18,50.0,10.0,max,29.4,0.8207826816681233
0.2,0.18,50.0,10.0,max,29.55,0.6048053188292994
0.3,0.18,50.0,10.0,max,29.8,0.41039134083406165
0.4,0.18,50.0,10.0,max,29.7,0.6569466853317862
0.5,0.18,50.0,10.0,max,29.75,0.5501196042201808
0.6,0.18,50.0,10.0,max,29.9,0.3077935056255462
0.1,0.24,50.0,10.0,max,29.2,0.8944271909999159
0.2,0.24,50.0,10.0,max,29.45,0.8255779474818965
0.3,0.24,50.0,10.0,max,29.45,0.8870412083230168
0.4,0.24,50.0,10.0,max,29.65,0.5871429486123998
0.5,0.24,50.0,10.0,max,29.75,0.5501196042201808
0.6,0.24,50.0,10.0,max,29.85,0.3663475485325232
0.1,0.3,50.0,10.0,max,29.3,0.7326950970650465
0.2,0.3,50.0,10.0,max,29.55,0.6863327411532597
0.3,0.3,50.0,10.0,max,29.5,0.6882472016116853
0.4,0.3,50.0,10.0,max,29.4,0.7539370349250519
0.5,0.3,50.0,10.0,max,29.9,0.3077935056255462
0.6,0.3,50.0,10.0,max,29.85,0.3663475485325232
0.1,0.0,70.0,10.0,max,29.8,0.41039134083406165
0.2,0.0,70.0,10.0,max,29.85,0.36634754853252316
0.3,0.0,70.0,10.0,max,29.75,0.4442616583193193
0.4,0.0,70.0,10.0,max,29.9,0.3077935056255462
0.5,0.0,70.0,10.0,max,29.8,0.5231483637805969
0.6,0.0,70.0,10.0,max,29.85,0.4893604849295929
0.1,0.06,70.0,10.0,max,30.0,0.0
0.2,0.06,70.0,10.0,max,29.7,0.4701623459816273
0.3,0.06,70.0,10.0,max,29.9,0.3077935056255462
0.4,0.06,70.0,10.0,max,29.85,0.4893604849295929
0.5,0.06,70.0,10.0,max,29.7,0.47016234598162726
0.6,0.06,70.0,10.0,max,29.9,0.3077935056255462
0.1,0.12,70.0,10.0,max,29.85,0.36634754853252327
0.2,0.12,70.0,10.0,max,30.0,0.0
0.3,0.12,70.0,10.0,max,30.0,0.0
0.4,0.12,70.0,10.0,max,29.85,0.3663475485325232
0.5,0.12,70.0,10.0,max,29.7,0.5712405705774795
0.6,0.12,70.0,10.0,max,29.8,0.41039134083406165
0.1,0.18,70.0,10.0,max,29.55,0.6863327411532597
0.2,0.18,70.0,10.0,max,29.7,0.7326950970650465
0.3,0.18,70.0,10.0,max,29.85,0.3663475485325232
0.4,0.18,70.0,10.0,max,29.75,0.6386663736585051
0.5,0.18,70.0,10.0,max,29.9,0.3077935056255462
